date,cash_inflow,cash_outflow,net_cash_flow,accounts_receivable,accounts_payable,inventory
2020-09-05,1063.4425827608022,823.5299111037484,239.9126716570538,1276.1310993129625,27176.4870664237,247.05897333112452
2020-09-06,1367.4514971883682,1308.8543461410259,58.59715104734232,1640.9417966260419,43192.19342265385,392.65630384230775
2020-09-07,1698.5702393727163,1452.112080779646,246.45815859307027,2038.2842872472595,47919.69866572832,435.6336242338938
2020-09-08,1954.2601221510956,1535.967139987273,418.29298216382267,2345.112146581315,50686.91561958001,460.7901419961819
2020-09-09,1037.7988035204057,834.7041538910111,203.09464962939467,1245.3585642244868,27545.237078403366,250.41124616730332
2020-09-10,1018.4224534699679,541.657805930462,476.76464753950586,1222.1069441639613,17874.707595705248,162.4973417791386
2020-09-11,1519.5179833202878,1343.3245175596758,176.19346576061207,1823.4215799843453,44329.7090794693,402.9973552679027
2020-09-12,1130.3909892592167,1111.5634058240082,18.827583435208453,1356.46918711106,36681.59239219227,333.4690217472025
2020-09-13,1274.2320769974044,998.0322612309957,276.19981576640873,1529.0784923968852,32935.064620622856,299.4096783692987
2020-09-14,1402.557939943272,989.7378933987036,412.8200465445684,1683.0695279319264,32661.350482157217,296.92136801961107
2020-09-15,1731.3420834847923,1231.3228501002613,500.01923338453093,2077.6105001817505,40633.65405330862,369.39685503007837
2020-09-16,304.76211308640427,189.6034493229314,115.15866376347287,365.7145357036851,6256.913827656736,56.88103479687942
2020-09-17,1116.2301183777786,912.1878647922837,204.0422535854949,1339.4761420533343,30102.19953814536,273.65635943768507
2020-09-18,1159.8064665911336,627.4686714880659,532.3377951030677,1391.7677599093602,20706.466159106174,188.24060144641976
2020-09-19,1432.8928134928792,1126.7520970880826,306.14071640479665,1719.471376191455,37182.81920390672,338.02562912642475
2020-09-20,882.7663463182072,1008.7539622522198,-125.98761593401264,1059.3196155818487,33288.880754323254,302.62618867566596
2020-09-21,1597.8555214380742,1429.6410954038795,168.21442603419473,1917.426625725689,47178.156148328024,428.8923286211638
2020-09-22,1381.186655010088,793.6283383409357,587.5583166691524,1657.4239860121056,26189.735165250877,238.08850150228068
2020-09-23,2043.618994914813,1783.411635033095,260.2073598817178,2452.342793897775,58852.58395609214,535.0234905099285
2020-09-24,1403.9451330876823,1577.0234334921643,-173.07830040448198,1684.7341597052186,52041.77330524142,473.10703004764923
2020-09-25,1841.7721758626647,1510.4381368089903,331.33403905367436,2210.1266110351976,49844.45851469668,453.1314410426971
2020-09-26,1590.8832350936395,1147.3635126588465,443.51972243479304,1909.0598821123674,37862.99591774194,344.20905379765395
2020-09-27,1921.6460043463526,1333.9053573088963,587.7406470374563,2305.975205215623,44018.87679119358,400.1716071926689
2020-09-28,1226.1680139982386,1335.303913765179,-109.13589976694038,1471.4016167978864,44065.02915425091,400.5911741295537
2020-09-29,1777.2640897760416,1605.4088864481269,171.85520332791475,2132.7169077312496,52978.49325278818,481.62266593443803
2020-09-30,2122.2047448896355,1399.4631015758814,722.7416433137541,2546.6456938675624,46182.282352004084,419.8389304727644
2020-10-01,1618.4909932339804,1097.6718882367638,520.8191049972165,1942.1891918807764,36223.17231181321,329.30156647102916
2020-10-02,1202.7399889357953,899.0796678859598,303.6603210498355,1443.2879867229542,29669.629040236672,269.7239003657879
2020-10-03,1728.8497949804573,1546.255013653272,182.59478132718527,2074.6197539765485,51026.41545055798,463.8765040959816
2020-10-04,1534.1337497804732,1082.701680713475,451.4320690669981,1840.9604997365677,35729.15546354468,324.8105042140425
2020-10-05,1462.0236838685207,1248.7005641905553,213.32311967796545,1754.4284206422249,41207.118618288325,374.61016925716655
2020-10-06,1584.8990953082596,1232.2517116620365,352.64738364622303,1901.8789143699114,40664.306484847206,369.67551349861094
2020-10-07,1664.8787487681295,1362.1206597488538,302.75808901927576,1997.8544985217554,44949.98177171218,408.63619792465613
2020-10-08,1954.8911955238739,1683.1562310417005,271.7349644821734,2345.8694346286484,55544.155624376115,504.9468693125101
2020-10-09,1967.181625939417,1640.0175756034682,327.1640503359488,2360.6179511273003,54120.57999491445,492.0052726810404
2020-10-10,1115.3859575914382,763.8232587298651,351.56269886157315,1338.463149109726,25206.16753808555,229.1469776189595
2020-10-11,1623.0230009327406,1572.8124754458577,50.21052548688294,1947.6276011192886,51902.8116897133,471.8437426337573
2020-10-12,1957.833472535282,1562.5772539798947,395.25621855538725,2349.400167042338,51565.049381336525,468.7731761939684
2020-10-13,1790.4738257769313,1175.3427700015293,615.131055775402,2148.5685909323174,38786.31141005047,352.60283100045876
2020-10-14,1578.3259329039463,1004.1661345224574,574.1597983814889,1893.9911194847355,33137.482439241096,301.2498403567372
2020-10-15,1789.1993391593721,1427.3974065704838,361.80193258888835,2147.0392069912464,47104.11441682596,428.21922197114515
2020-10-16,2118.4431092488253,1404.0550118845658,714.3880973642595,2542.13173109859,46333.81539219067,421.21650356536975
2020-10-17,1655.460122602997,1290.4801157918932,364.98000681110375,1986.5521471235963,42585.843821132476,387.14403473756795
2020-10-18,1452.3317043760446,1141.1064413806725,311.2252629953721,1742.7980452512536,37656.512565562196,342.33193241420173
2020-10-19,1584.241665467726,806.8834396371931,777.358225830533,1901.0899985612712,26627.15350802737,242.0650318911579
2020-10-20,1401.0048942370922,800.1003126893859,600.9045815477064,1681.2058730845106,26403.310318749733,240.03009380681576
2020-10-21,1790.8943987976888,1215.6139101219806,575.2804886757083,2149.0732785572263,40115.25903402536,364.68417303659413
2020-10-22,1790.2286198078805,1052.4693255997267,737.7592942081537,2148.2743437694567,34731.48774479098,315.740797679918
2020-10-23,1525.5679616960315,1309.5199928970228,216.0479687990087,1830.6815540352377,43214.159765601755,392.85599786910683
2020-10-24,1710.2957222143311,1434.5961036654796,275.6996185488515,2052.3548666571974,47341.671420960825,430.3788310996439
2020-10-25,1258.7533772440152,1042.925555010357,215.82782223365825,1510.504052692818,34416.543315341776,312.87766650310704
2020-10-26,2104.4144716352885,1678.013173926644,426.4012977086445,2525.2973659623462,55374.43473957925,503.4039521779932
2020-10-27,1623.1133837978082,1488.1799028055802,134.93348099222794,1947.7360605573697,49109.93679258415,446.45397084167405
2020-10-28,1394.3276250908089,873.6670532435733,520.6605718472356,1673.1931501089705,28831.01275703792,262.100115973072
2020-10-29,1755.4846973847061,1224.6389492723056,530.8457481124005,2106.5816368616474,40413.08532598608,367.39168478169165
2020-10-30,1482.084067979902,1227.7065140700613,254.3775539098408,1778.5008815758824,40514.31496431202,368.31195422101837
2020-10-31,2119.2603845347694,1911.113406069712,208.14697846505737,2543.112461441723,63066.7424003005,573.3340218209136
2020-11-01,2625.4182351684667,1918.8980227543923,706.5202124140744,3150.50188220216,63323.63475089495,575.6694068263176
2020-11-02,2863.0326142444874,2228.7047630731777,634.3278511713097,3435.6391370933848,73547.25718141487,668.6114289219532
2020-11-03,2637.9744533795465,1995.046965227807,642.9274881517395,3165.5693440554555,65836.54985251764,598.5140895683421
2020-11-04,2378.0579467836465,1611.0733505629532,766.9845962206932,2853.669536140376,53165.42056857746,483.32200516888594
2020-11-05,2800.4354299214733,2353.4566202933393,446.97880962813406,3360.5225159057677,77664.06846968019,706.0369860880018
2020-11-06,2585.3607651865964,2268.1075304312603,317.25323475533605,3102.4329182239157,74847.54850423158,680.432259129378
2020-11-07,2608.0591463216915,2145.4431163017803,462.61603001991125,3129.6709755860297,70799.62283795876,643.6329348905341
2020-11-08,2843.9159037061063,1874.6471020216816,969.2688016844247,3412.6990844473276,61863.354366715495,562.3941306065044
2020-11-09,2856.313067621533,1812.842635693653,1043.4704319278799,3427.575681145839,59823.80697789055,543.8527907080959
2020-11-10,3094.703028391397,2545.164055477912,549.5389729134849,3713.643634069676,83990.4138307711,763.5492166433736
2020-11-11,2691.7777146054877,2402.6800337767027,289.0976808287851,3230.133257526585,79288.44111463119,720.8040101330108
2020-11-12,2250.8485542634116,1361.8051318079224,889.0434224554892,2701.018265116094,44939.56934966144,408.5415395423767
2020-11-13,2851.7833811714413,2176.643428713668,675.1399524577732,3422.1400574057293,71829.23314755104,652.9930286141004
2020-11-14,2326.276540680005,1992.701139728157,333.575400951848,2791.531848816006,65759.13761102917,597.8103419184471
2020-11-15,1815.7979802513382,1350.042227283604,465.7557529677342,2178.957576301606,44551.39350035893,405.01266818508117
2020-11-16,2596.2714920602834,1866.8713253937422,729.4001666665413,3115.52579047234,61606.753737993495,560.0613976181227
2020-11-17,3072.7937538987003,2338.4759013584485,734.3178525402518,3687.3525046784403,77169.7047448288,701.5427704075345
2020-11-18,3211.53831951518,2964.4543585978286,247.0839609173513,3853.845983418216,97826.99383372834,889.3363075793485
2020-11-19,2926.396121295556,2113.2645638408017,813.1315574547543,3511.6753455546673,69737.73060674645,633.9793691522405
2020-11-20,2724.898749444677,1908.6865494805143,816.2121999641627,3269.878499333612,62986.65613285697,572.6059648441543
2020-11-21,2847.6591051649393,2336.9159904170124,510.74311474792694,3417.190926197927,77118.2276837614,701.0747971251037
2020-11-22,2360.5465197968265,1915.2908421598308,445.25567763699564,2832.6558237561917,63204.59779127442,574.5872526479492
2020-11-23,2394.1333453774346,2200.001520635623,194.13182474181167,2872.9600144529213,72600.05018097555,660.0004561906868
2020-11-24,2997.071646507877,2118.8805854675475,878.1910610403297,3596.4859758094526,69923.05932042906,635.6641756402643
2020-11-25,2924.9771434551544,2172.5362671532507,752.4408763019037,3509.972572146185,71693.69681605727,651.7608801459752
2020-11-26,3160.506003493933,2294.87049354117,865.6355099527627,3792.607204192719,75730.72628685861,688.4611480623511
2020-11-27,2444.71298389897,1813.5403538734874,631.1726300254825,2933.6555806787637,59846.83167782509,544.0621061620462
2020-11-28,2387.502103792203,2028.5888025453603,358.9133012468426,2865.0025245506436,66943.43048399688,608.5766407636081
2020-11-29,2913.4564316348637,2338.8068731601684,574.6495584746954,3496.1477179618364,77180.62681428556,701.6420619480505
2020-11-30,3137.204862973656,2476.6746646126253,660.5301983610307,3764.645835568387,81730.26393221664,743.0023993837875
2020-12-01,3283.3517832879356,2659.5855260256544,623.7662572622812,3940.0221399455227,87766.32235884659,797.8756578076963
2020-12-02,2757.3426107550586,2055.635879705549,701.7067310495095,3308.8111329060703,67835.98403028311,616.6907639116647
2020-12-03,3373.6526806383263,2749.9752014154683,623.677479222858,4048.383216765991,90749.18164671045,824.9925604246405
2020-12-04,3046.604920467897,2365.91269921439,680.6922212535069,3655.9259045614763,78075.11907407487,709.773809764317
2020-12-05,2481.513744621379,1928.8545627304247,552.6591818909542,2977.816493545655,63652.20057010402,578.6563688191274
2020-12-06,2927.0896008374375,2850.961187922505,76.1284129149326,3512.507521004925,94081.71920144267,855.2883563767515
2020-12-07,2394.930632513055,2223.6748203280504,171.25581218500474,2873.9167590156662,73381.26907082566,667.102446098415
2020-12-08,2797.2773499124046,2219.2633782262023,578.0139716862022,3356.7328198948853,73235.69148146467,665.7790134678606
2020-12-09,2431.8156855524267,1799.7143665406447,632.1013190117819,2918.178822662912,59390.57409584128,539.9143099621934
2020-12-10,2712.719004855648,1969.6287026198113,743.0903022358368,3255.262805826778,64997.74718645377,590.8886107859433
2020-12-11,3589.1969873829566,2804.359361851382,784.8376255315748,4307.036384859548,92543.8589410956,841.3078085554146
2020-12-12,3136.0449791614856,2492.306892800149,643.7380863613366,3763.2539749937823,82246.12746240491,747.6920678400446
2020-12-13,2548.119008505067,1844.1078981144938,704.0111103905733,3057.7428102060803,60855.5606377783,553.2323694343481
2020-12-14,3082.0743939040813,2522.9523416134343,559.1220522906469,3698.4892726848975,83257.42727324333,756.8857024840303
2020-12-15,2832.691002381936,1974.287767468421,858.403234913515,3399.229202858323,65151.49632645789,592.2863302405262
2020-12-16,2717.5434336830203,2359.1513476731316,358.39208600988877,3261.0521204196243,77851.99447321334,707.7454043019394
2020-12-17,2964.1744610540636,2428.390256135146,535.7842049189176,3557.009353264876,80136.87845245982,728.5170768405438
2020-12-18,3139.2947469909845,2617.4893453956915,521.805401595293,3767.1536963891813,86377.14839805782,785.2468036187074
2020-12-19,2880.2342789128415,1972.0333418901346,908.200937022707,3456.28113469541,65077.10028237444,591.6100025670404
2020-12-20,2995.869629312773,2285.9813986616377,709.8882306511355,3595.0435551753276,75437.38615583404,685.7944195984913
2020-12-21,3039.5645527966544,2375.5148620825707,664.0496907140837,3647.477463355985,78391.99044872483,712.6544586247712
2020-12-22,2976.006290259014,2186.3937152684243,789.6125749905896,3571.2075483108165,72150.992603858,655.9181145805272
2020-12-23,3288.783493831388,2637.0335098619353,651.7499839694528,3946.5401925976657,87022.10582544387,791.1100529585806
2020-12-24,2905.394066838908,2049.230783648624,856.1632831902843,3486.4728802066898,67624.61586040459,614.7692350945871
2020-12-25,3021.6253058793545,2519.9459998966286,501.67930598272596,3625.9503670552253,83158.21799658875,755.9837999689886
2020-12-26,3028.322330734256,2438.5189560845147,589.8033746497413,3633.9867968811072,80471.12555078899,731.5556868253544
2020-12-27,2827.2764706151447,2559.622828907221,267.6536417079237,3392.7317647381738,84467.55335393829,767.8868486721663
2020-12-28,3510.2506536041624,2510.6965719934105,999.5540816107518,4212.300784324994,82852.98687578255,753.2089715980231
2020-12-29,3435.8060937521573,2510.977246956546,924.8288467956113,4122.967312502588,82862.24914956602,753.2931740869637
2020-12-30,2572.346146411087,1923.8645368182824,648.4816095928045,3086.8153756933043,63487.52971500332,577.1593610454847
2020-12-31,2297.6529186527214,2095.3923667527656,202.26055189995577,2757.1835023832655,69147.94810284127,628.6177100258296
2021-01-01,2309.639528011,1889.7701544908716,419.8693735201284,2771.5674336132,62362.41509819876,566.9310463472615
2021-01-02,1891.7922940951426,1360.1257002300968,531.6665938650458,2270.150752914171,44884.148107593195,408.037710069029
2021-01-03,1608.2238734626903,1134.517892257607,473.7059812050834,1929.8686481552284,37439.09044450103,340.35536767728206
2021-01-04,1796.016262063486,1496.8848040532089,299.13145801027713,2155.219514476183,49397.198533755894,449.06544121596266
2021-01-05,1579.213038312943,1274.6662634483077,304.54677486463515,1895.0556459755314,42063.986693794155,382.3998790344923
2021-01-06,1909.2964498106285,2004.0147007678438,-94.71825095721533,2291.1557397727543,66132.48512533885,601.2044102303531
2021-01-07,1724.85974565576,1223.669664266959,501.190081388801,2069.831694786912,40381.09892080964,367.1008992800877
2021-01-08,2241.7188980954393,1961.920483357801,279.79841473763827,2690.062677714527,64743.375950807436,588.5761450073403
2021-01-09,1679.8344383532813,1254.8067875632048,425.02765079007645,2015.8013260239375,41408.62398958576,376.44203626896143
2021-01-10,1506.9109755272307,1103.2135883824847,403.697387144746,1808.2931706326767,36406.04841662199,330.9640765147454
2021-01-11,2040.3128508888021,1737.34815090718,302.96469998162206,2448.3754210665625,57332.48897993694,521.204445272154
2021-01-12,1745.0758656311446,1296.469118818441,448.6067468127035,2094.0910387573736,42783.48092100856,388.9407356455323
2021-01-13,1350.650654923601,1336.119228279038,14.531426644562998,1620.7807859083211,44091.93453320825,400.8357684837114
2021-01-14,1839.859358421531,1420.4707330864792,419.38862533505176,2207.831230105837,46875.53419185381,426.14121992594374
2021-01-15,2219.1285306229925,1594.8053143654465,624.3232162575459,2662.954236747591,52628.575374059736,478.44159430963396
2021-01-16,1349.509870490659,1027.2173276072165,322.2925428834426,1619.411844588791,33898.17181103814,308.1651982821649
2021-01-17,1331.7079319573604,1248.693988869817,83.01394308754334,1598.0495183488324,41206.901632703964,374.6081966609451
2021-01-18,1856.4171667362975,1055.304461986432,801.1127047498655,2227.7006000835568,34825.047245552254,316.5913385959296
2021-01-19,1649.8561344415998,1360.028070098597,289.8280643430028,1979.8273613299198,44880.9263132537,408.0084210295791
2021-01-20,1925.6360240237073,1345.535961158626,580.1000628650813,2310.7632288284485,44402.686718234654,403.66078834758775
2021-01-21,2019.855718955198,1503.00214037159,516.8535785836079,2423.8268627462376,49599.07063226247,450.900642111477
2021-01-22,2106.844702796413,1566.7387606963841,540.1059421000289,2528.2136433556957,51702.379102980674,470.0216282089152
2021-01-23,1717.0792815448476,1132.7828622757868,584.2964192690608,2060.495137853817,37381.834455100965,339.834858682736
2021-01-24,1442.0891883077493,1125.1114206437248,316.97776766402444,1730.507025969299,37128.67688124292,337.53342619311746
2021-01-25,1652.3646400984303,1197.9715103865417,454.3931297118886,1982.8375681181162,39533.05984275587,359.3914531159625
2021-01-26,2029.6531047119884,1584.2810538981003,445.3720508138881,2435.583725654386,52281.27477863731,475.28431616943004
2021-01-27,2268.761023618823,2184.531090584768,84.22993303405474,2722.5132283425874,72089.52598929736,655.3593271754304
2021-01-28,2381.613148835349,1956.7147269906222,424.8984218447267,2857.935778602419,64571.58599069053,587.0144180971866
2021-01-29,1463.164448396156,1305.7088999796524,157.4555484165037,1755.7973380753872,43088.39369932853,391.7126699938957
2021-01-30,1702.3746319316838,1157.194310789091,545.1803211425927,2042.8495583180204,38187.41225604001,347.15829323672733
2021-01-31,1731.5232293108807,1652.6009449560072,78.92228435487345,2077.827875173057,54535.83118354824,495.78028348680215
2021-02-01,2224.1707623293314,1923.185853770047,300.98490855928435,2669.0049147951977,63465.13317441155,576.9557561310141
2021-02-02,1557.4894860067755,988.512531915067,568.9769540917084,1868.9873832081305,32620.913553197213,296.5537595745201
2021-02-03,1932.4934317486686,1547.298269798217,385.1951619504516,2318.9921180984024,51060.84290334116,464.18948093946506
2021-02-04,1803.5072954716202,1890.8252972775228,-87.31800180590267,2164.208754565944,62397.234810158254,567.2475891832569
2021-02-05,1614.312921588672,1402.5047375541176,211.80818403455442,1937.1755059064062,46282.65633928588,420.75142126623524
2021-02-06,1640.1572636365427,1480.5531154811194,159.60414815542322,1968.1887163638512,48858.25281087694,444.16593464433583
2021-02-07,2086.627269625164,1456.8043928337027,629.8228767914613,2503.952723550197,48074.544963512184,437.0413178501108
2021-02-08,2037.0555397948974,1393.2284797965724,643.827059998325,2444.4666477538767,45976.539833286886,417.9685439389717
2021-02-09,1777.5943177471613,1244.362543508045,533.2317742391162,2133.1131812965937,41063.96393576549,373.3087630524135
2021-02-10,1496.507604151374,831.1607203456176,665.3468838057563,1795.8091249816487,27428.303771405383,249.34821610368527
2021-02-11,1877.3403794682272,1509.4891747781287,367.8512046900985,2252.8084553618723,49813.14276767825,452.8467524334386
2021-02-12,2220.1714523801916,1984.859024758565,235.3124276216265,2664.20574285623,65500.34781703265,595.4577074275695
2021-02-13,1593.0681719324325,1745.1384379012834,-152.0702659688509,1911.681806318919,57589.56845074235,523.541531370385
2021-02-14,1752.824566542707,1432.9223144499374,319.9022520927697,2103.3894798512483,47286.43637684794,429.8766943349812
2021-02-15,2072.7862588468197,1267.3300629604205,805.4561958863992,2487.3435106161837,41821.892077693876,380.19901888812615
2021-02-16,1769.7206674510717,1503.1290377654977,266.59162968557393,2123.664800941286,49603.25824626142,450.9387113296493
2021-02-17,2131.3626656105193,1663.2541955865013,468.10847002401806,2557.635198732623,54887.38845435454,498.97625867595036
2021-02-18,2031.899752919241,1664.9298474042005,366.96990551504064,2438.2797035030894,54942.684964338616,499.4789542212601
2021-02-19,1806.9374444433524,1486.8660482205246,320.07139622282784,2168.3249333320227,49066.57959127731,446.0598144661574
2021-02-20,1855.067735966361,1209.0160403055518,646.0516956608092,2226.081283159633,39897.529330083205,362.70481209166553
2021-02-21,1613.2718305701228,1281.8413968763996,331.4304336937232,1935.9261966841473,42300.76609692119,384.55241906291985
2021-02-22,1995.796576603368,1635.0172429279935,360.7793336753746,2394.9558919240417,53955.569016623784,490.505172878398
2021-02-23,1277.8144125618924,1247.4548531594992,30.359559402393188,1533.3772950742707,41166.01015426347,374.2364559478497
2021-02-24,1898.7942573916562,1841.7961522346081,56.99810515704803,2278.553108869987,60779.27302374207,552.5388456703824
2021-02-25,2145.5884026340495,1678.3251501980465,467.2632524360031,2574.706083160859,55384.729956535535,503.49754505941394
2021-02-26,2029.7009516345634,1956.3555752949414,73.34537633962191,2435.641141961476,64559.733984733066,586.9066725884824
2021-02-27,1938.8354590121066,1282.758666186461,656.0767928256457,2326.602550814528,42331.03598415321,384.8275998559383
2021-02-28,1280.6869503490236,1284.9836720278781,-4.29672167885451,1536.8243404188283,42404.46117691998,385.4951016083634
2021-03-01,2311.179533587244,1703.5406434206075,607.6388901666364,2773.4154403046928,56216.84123288005,511.06219302618223
2021-03-02,2474.628646234307,1829.6144526157505,645.0141936185564,2969.5543754811683,60377.276936319766,548.8843357847251
2021-03-03,1391.6244311001324,1383.428764040131,8.19566706000137,1669.9493173201588,45653.14921332432,415.0286292120393
2021-03-04,2543.5747906056595,2014.4516308686693,529.1231597369901,3052.2897487267915,66476.90381866609,604.3354892606008
2021-03-05,2180.1779010513683,1738.0421592680025,442.1357417833658,2616.213481261642,57355.39125584408,521.4126477804007
2021-03-06,1742.1429995264148,1272.524524556594,469.6184749698207,2090.5715994316975,41993.30931036761,381.7573573669782
2021-03-07,1978.6352027993928,1807.4365768757766,171.1986259236162,2374.3622433592714,59645.40703690063,542.2309730627329
2021-03-08,2443.574610942333,2061.4900789391927,382.08453200314034,2932.2895331307996,68029.17260499336,618.4470236817577
2021-03-09,1800.9195491481719,978.4057852950996,822.5137638530723,2161.103458977806,32287.390914738287,293.52173558852985
2021-03-10,1791.9387208606379,1293.3937509166933,498.5449699439446,2150.3264650327656,42681.99378025088,388.018125275008
2021-03-11,1679.59531208103,1309.0072275441587,370.5880845368713,2015.5143744972358,43197.238508957234,392.7021682632476
2021-03-12,2356.700031105483,1849.2042782754472,507.4957528300358,2828.0400373265797,61023.74118308976,554.7612834826341
2021-03-13,2102.0702180991225,1693.1414552573492,408.9287628417733,2522.484261718947,55873.66802349252,507.9424365772047
2021-03-14,1783.533548499994,1683.8885611135736,99.64498738642033,2140.2402581999927,55568.322516747925,505.16656833407205
2021-03-15,1493.1575831884804,974.7228315783466,518.4347516101338,1791.7890998261764,32165.853442085438,292.416849473504
2021-03-16,1891.7733820159401,1417.4070430922657,474.36633892367445,2270.128058419128,46774.43242204477,425.2221129276797
2021-03-17,2050.2684624996573,1619.9591136653448,430.30934883431246,2460.3221549995887,53458.65075095638,485.9877340996034
2021-03-18,2125.191883465829,1993.027730412948,132.16415305288115,2550.230260158995,65769.91510362728,597.9083191238843
2021-03-19,2279.9039528556277,1803.117208904721,476.7867439509066,2735.884743426753,59502.86789385579,540.9351626714163
2021-03-20,1689.1922722455697,1334.3864694121871,354.8058028333826,2027.0307266946836,44034.753490602176,400.31594082365615
2021-03-21,1447.8627874422716,1076.6948691374084,371.1679183048632,1737.435344930726,35530.930681534475,323.0084607412225
2021-03-22,2551.900235300923,2000.8007737599264,551.0994615409968,3062.2802823611078,66026.42553407757,600.240232127978
2021-03-23,1866.7789244429491,1679.382758522295,187.39616592065408,2240.134709331539,55419.63103123574,503.8148275566885
2021-03-24,1496.7528543526578,1343.3431134603204,153.40974089233737,1796.1034252231893,44330.32274419058,403.0029340380961
2021-03-25,2042.1193667108594,1522.513964037161,519.6054026736983,2450.5432400530312,50242.96081322632,456.7541892111483
2021-03-26,1916.2130003320985,1589.9954245789127,326.2175757531859,2299.455600398518,52469.84901110412,476.9986273736738
2021-03-27,2031.5440268840944,1533.6043877546085,497.93963912948584,2437.852832260913,50608.94479590208,460.08131632638253
2021-03-28,1811.5837044610741,1697.0388678906393,114.54483657043488,2173.900445353289,56002.282640391095,509.11166036719175
2021-03-29,2374.5394352498006,1939.3057380625787,435.2336971872219,2849.447322299761,63997.089356065095,581.7917214187736
2021-03-30,2221.6672707146686,1518.6119678643768,703.0553028502918,2666.000724857602,50114.19493952443,455.583590359313
2021-03-31,1485.8929558223467,1219.5960899787997,266.29686584354704,1783.071546986816,40246.67096930039,365.8788269936399
2021-04-01,2369.610632135962,1827.9966454328808,541.6139867030813,2843.5327585631544,60323.88929928507,548.3989936298642
2021-04-02,1553.1874904503331,903.8836587852829,649.3038316650502,1863.8249885403998,29828.160739914336,271.16509763558486
2021-04-03,1784.0697447184698,1113.7196687406308,670.350075977839,2140.8836936621638,36752.74906844082,334.11590062218926
2021-04-04,1176.6348924645222,793.5515837936572,383.083308670865,1411.9618709574265,26187.20226519069,238.06547513809716
2021-04-05,1508.9375668365565,1536.8427831320541,-27.905216295497667,1810.7250802038677,50715.811843357784,461.0528349396162
2021-04-06,1848.4857029885172,1471.4025385975992,377.083164390918,2218.1828435862208,48556.283773720774,441.42076157927977
2021-04-07,1735.5911883284723,1505.438942413099,230.15224591537321,2082.709425994167,49679.48509963227,451.6316827239297
2021-04-08,1620.5731662344972,1220.1544816492672,400.41868458523004,1944.6877994813965,40265.09789442582,366.04634449478016
2021-04-09,2095.9638697794876,1393.153058367153,702.8108114123345,2515.156643735385,45974.050926116055,417.94591751014593
2021-04-10,1739.8280568212874,1141.9673056425822,597.8607511787052,2087.793668185545,37684.92108620521,342.5901916927747
2021-04-11,1554.2367779389044,1329.2268479029697,225.00993003593476,1865.0841335266853,43864.485980797996,398.76805437089087
2021-04-12,1355.5066605274214,764.8097743597235,590.6968861676979,1626.6079926329057,25238.722553870877,229.44293230791706
2021-04-13,1933.3005126652636,1401.6092898621644,531.6912228030992,2319.960615198316,46253.106565451424,420.4827869586493
2021-04-14,1605.0852220600946,944.8442230712457,660.2409989888489,1926.1022664721133,31179.859361351108,283.4532669213737
2021-04-15,1738.901512236878,1394.8429999485043,344.0585122883738,2086.6818146842534,46029.81899830064,418.45289998455127
2021-04-16,1454.6278862914173,1426.9133588774384,27.714527413978885,1745.5534635497008,47088.14084295547,428.0740076632315
2021-04-17,1489.73622107028,1308.0132233806678,181.72299768961216,1787.6834652843359,43164.436371562035,392.4039670142003
2021-04-18,1334.1845951337823,921.0418089991285,413.14278613465376,1601.0215141605388,30394.379696971242,276.3125426997386
2021-04-19,2067.582631328805,2018.1802922269983,49.40233910180655,2481.099157594566,66599.94964349094,605.4540876680994
2021-04-20,1612.1452142886485,1198.9927109093367,413.15250337931184,1934.5742571463782,39566.75946000811,359.697813272801
2021-04-21,1740.0737163629233,1350.660289854079,389.41342650884417,2088.0884596355077,44571.78956518461,405.19808695622373
2021-04-22,1842.137125995177,1582.4628752440608,259.67425075111623,2210.5645511942125,52221.27488305401,474.7388625732182
2021-04-23,2053.3975420720835,2105.212163301989,-51.8146212299057,2464.0770504865,69472.00138896564,631.5636489905968
2021-04-24,1681.5476550838848,1030.0204800076824,651.5271750762024,2017.8571861006617,33990.67584025352,309.0061440023047
2021-04-25,1458.550724791287,1335.992537201293,122.55818758999385,1750.2608697495443,44087.753727642674,400.7977611603879
2021-04-26,1958.0803071149992,1849.9718285337033,108.10847858129591,2349.6963685379988,61049.070341612205,554.9915485601109
2021-04-27,1783.6288331918645,1360.8889694849738,422.7398637068907,2140.3545998302375,44909.33599300413,408.2666908454921
2021-04-28,1853.834673820043,1349.5683066681909,504.26636715185214,2224.6016085840515,44535.7541200503,404.87049200045726
2021-04-29,1795.892728254529,1262.597873651271,533.294854603258,2155.0712739054347,41665.72983049194,378.77936209538126
2021-04-30,1694.493879137116,1504.9206290061197,189.57325013099626,2033.3926549645391,49662.38075720195,451.4761887018359
2021-05-01,1579.5466051879625,957.7382760579721,621.8083291299904,1895.455926225555,31605.36310991308,287.32148281739165
2021-05-02,1139.5323993802256,832.8901385733233,306.6422608069023,1367.4388792562706,27485.374572919667,249.86704157199696
2021-05-03,1783.9665721358,1143.070754798688,640.895817337112,2140.75988656296,37721.33490835671,342.9212264396064
2021-05-04,1583.026714104207,1290.869108050912,292.157606053295,1899.6320569250483,42598.68056568009,387.2607324152736
2021-05-05,1834.0576745232536,1537.842327932468,296.21534659078566,2200.869209427904,50748.796821771444,461.35269837974033
2021-05-06,1522.577780751576,887.4225768859546,635.1552038656214,1827.0933369018912,29284.945037236503,266.2267730657864
2021-05-07,1513.307567239134,1238.5870332344982,274.72053400463574,1815.9690806869608,40873.37209673844,371.5761099703495
